
---------- Begin Simulation Statistics ----------
final_tick                               241120518500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 343832                       # Simulator instruction rate (inst/s)
host_mem_usage                                5667132                       # Number of bytes of host memory used
host_op_rate                                   375071                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                  2908.40                       # Real time elapsed on the host
host_tick_rate                               82904930                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                  1000000001                       # Number of instructions simulated
sim_ops                                    1090856336                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.241121                       # Number of seconds simulated
sim_ticks                                241120518500                       # Number of ticks simulated
system.cpu.cc_regfile_reads                 450991686                       # number of cc regfile reads
system.cpu.cc_regfile_writes                454164556                       # number of cc regfile writes
system.cpu.committedInsts                  1000000001                       # Number of Instructions Simulated
system.cpu.committedOps                    1090856336                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.482241                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.482241                       # CPI: Total CPI of All Threads
system.cpu.dcache.MSHRs.leapFrogMisses           9159                       # number of false blocks from MSHR
system.cpu.icache.MSHRs.leapFrogMisses              3                       # number of false blocks from MSHR
system.cpu.idleCycles                          121582                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              2263239                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                159022189                       # Number of branches executed
system.cpu.iew.exec_nop                      13965165                       # number of nop insts executed
system.cpu.iew.exec_rate                     2.485105                       # Inst execution rate
system.cpu.iew.exec_refs                    400573362                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   91826584                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                28971396                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts             293724283                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                791                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts             31152                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             96121867                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts          1227969617                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts             308746778                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           6117467                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts            1198419835                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                 523307                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents               8760973                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                2200415                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles               9568723                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents           9255                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect       909100                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect        1354139                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                1301430148                       # num instructions consuming a value
system.cpu.iew.wb_count                    1168702254                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.532022                       # average fanout of values written-back
system.cpu.iew.wb_producers                 692388911                       # num instructions producing a value
system.cpu.iew.wb_rate                       2.423482                       # insts written-back per cycle
system.cpu.iew.wb_sent                     1170357214                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads               1692551838                       # number of integer regfile reads
system.cpu.int_regfile_writes               958020228                       # number of integer regfile writes
system.cpu.ipc                               2.073652                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         2.073652                       # IPC: Total IPC of All Threads
system.cpu.dcache.WriteLineReq_mshr_miss_rate::.cpu.data            1                       # mshr miss rate for WriteLineReq accesses
system.cpu.dcache.WriteLineReq_mshr_miss_rate::total            1                       # mshr miss rate for WriteLineReq accesses
system.cpu.dcache.WriteLineReq_avg_mshr_miss_latency::.cpu.data 32061.927087                       # average WriteLineReq mshr miss latency
system.cpu.dcache.WriteLineReq_avg_mshr_miss_latency::total 32061.927087                       # average WriteLineReq mshr miss latency
system.cpu.dcache.LoadLockedReq_hits::.cpu.data            7                       # number of LoadLockedReq hits
system.cpu.dcache.LoadLockedReq_hits::total            7                       # number of LoadLockedReq hits
system.cpu.dcache.LoadLockedReq_misses::.cpu.data            1                       # number of LoadLockedReq misses
system.cpu.dcache.LoadLockedReq_misses::total            1                       # number of LoadLockedReq misses
system.cpu.dcache.LoadLockedReq_miss_latency::.cpu.data       105500                       # number of LoadLockedReq miss cycles
system.cpu.dcache.LoadLockedReq_miss_latency::total       105500                       # number of LoadLockedReq miss cycles
system.cpu.dcache.LoadLockedReq_accesses::.cpu.data            8                       # number of LoadLockedReq accesses(hits+misses)
system.cpu.dcache.LoadLockedReq_accesses::total            8                       # number of LoadLockedReq accesses(hits+misses)
system.cpu.dcache.LoadLockedReq_miss_rate::.cpu.data     0.125000                       # miss rate for LoadLockedReq accesses
system.cpu.dcache.LoadLockedReq_miss_rate::total     0.125000                       # miss rate for LoadLockedReq accesses
system.cpu.dcache.LoadLockedReq_avg_miss_latency::.cpu.data       105500                       # average LoadLockedReq miss latency
system.cpu.dcache.LoadLockedReq_avg_miss_latency::total       105500                       # average LoadLockedReq miss latency
system.cpu.dcache.LoadLockedReq_mshr_misses::.cpu.data            1                       # number of LoadLockedReq MSHR misses
system.cpu.dcache.LoadLockedReq_mshr_misses::total            1                       # number of LoadLockedReq MSHR misses
system.cpu.dcache.LoadLockedReq_mshr_miss_latency::.cpu.data       104500                       # number of LoadLockedReq MSHR miss cycles
system.cpu.dcache.LoadLockedReq_mshr_miss_latency::total       104500                       # number of LoadLockedReq MSHR miss cycles
system.cpu.dcache.LoadLockedReq_mshr_miss_rate::.cpu.data     0.125000                       # mshr miss rate for LoadLockedReq accesses
system.cpu.dcache.LoadLockedReq_mshr_miss_rate::total     0.125000                       # mshr miss rate for LoadLockedReq accesses
system.cpu.dcache.LoadLockedReq_avg_mshr_miss_latency::.cpu.data       104500                       # average LoadLockedReq mshr miss latency
system.cpu.dcache.LoadLockedReq_avg_mshr_miss_latency::total       104500                       # average LoadLockedReq mshr miss latency
system.cpu.dcache.StoreCondReq_hits::.cpu.data            4                       # number of StoreCondReq hits
system.cpu.dcache.StoreCondReq_hits::total            4                       # number of StoreCondReq hits
system.cpu.dcache.StoreCondReq_misses::.cpu.data            1                       # number of StoreCondReq misses
system.cpu.dcache.StoreCondReq_misses::total            1                       # number of StoreCondReq misses
system.cpu.dcache.StoreCondReq_miss_latency::.cpu.data        31000                       # number of StoreCondReq miss cycles
system.cpu.dcache.StoreCondReq_miss_latency::total        31000                       # number of StoreCondReq miss cycles
system.cpu.dcache.StoreCondReq_accesses::.cpu.data            5                       # number of StoreCondReq accesses(hits+misses)
system.cpu.dcache.StoreCondReq_accesses::total            5                       # number of StoreCondReq accesses(hits+misses)
system.cpu.dcache.StoreCondReq_miss_rate::.cpu.data     0.200000                       # miss rate for StoreCondReq accesses
system.cpu.dcache.StoreCondReq_miss_rate::total     0.200000                       # miss rate for StoreCondReq accesses
system.cpu.dcache.StoreCondReq_avg_miss_latency::.cpu.data        31000                       # average StoreCondReq miss latency
system.cpu.dcache.StoreCondReq_avg_miss_latency::total        31000                       # average StoreCondReq miss latency
system.cpu.dcache.StoreCondReq_mshr_misses::.cpu.data            1                       # number of StoreCondReq MSHR misses
system.cpu.dcache.StoreCondReq_mshr_misses::total            1                       # number of StoreCondReq MSHR misses
system.cpu.dcache.StoreCondReq_mshr_miss_latency::.cpu.data        30000                       # number of StoreCondReq MSHR miss cycles
system.cpu.dcache.StoreCondReq_mshr_miss_latency::total        30000                       # number of StoreCondReq MSHR miss cycles
system.cpu.dcache.StoreCondReq_mshr_miss_rate::.cpu.data     0.200000                       # mshr miss rate for StoreCondReq accesses
system.cpu.dcache.StoreCondReq_mshr_miss_rate::total     0.200000                       # mshr miss rate for StoreCondReq accesses
system.cpu.dcache.StoreCondReq_avg_mshr_miss_latency::.cpu.data        30000                       # average StoreCondReq mshr miss latency
system.cpu.dcache.StoreCondReq_avg_mshr_miss_latency::total        30000                       # average StoreCondReq mshr miss latency
system.cpu.dcache.SwapReq_hits::.cpu.data           30                       # number of SwapReq hits
system.cpu.dcache.SwapReq_hits::total              30                       # number of SwapReq hits
system.cpu.dcache.SwapReq_misses::.cpu.data            3                       # number of SwapReq misses
system.cpu.dcache.SwapReq_misses::total             3                       # number of SwapReq misses
system.cpu.dcache.SwapReq_miss_latency::.cpu.data        96000                       # number of SwapReq miss cycles
system.cpu.dcache.SwapReq_miss_latency::total        96000                       # number of SwapReq miss cycles
system.cpu.dcache.SwapReq_accesses::.cpu.data           33                       # number of SwapReq accesses(hits+misses)
system.cpu.dcache.SwapReq_accesses::total           33                       # number of SwapReq accesses(hits+misses)
system.cpu.dcache.SwapReq_miss_rate::.cpu.data     0.090909                       # miss rate for SwapReq accesses
system.cpu.dcache.SwapReq_miss_rate::total     0.090909                       # miss rate for SwapReq accesses
system.cpu.dcache.SwapReq_avg_miss_latency::.cpu.data        32000                       # average SwapReq miss latency
system.cpu.dcache.SwapReq_avg_miss_latency::total        32000                       # average SwapReq miss latency
system.cpu.dcache.SwapReq_mshr_misses::.cpu.data            3                       # number of SwapReq MSHR misses
system.cpu.dcache.SwapReq_mshr_misses::total            3                       # number of SwapReq MSHR misses
system.cpu.dcache.SwapReq_mshr_miss_latency::.cpu.data        93000                       # number of SwapReq MSHR miss cycles
system.cpu.dcache.SwapReq_mshr_miss_latency::total        93000                       # number of SwapReq MSHR miss cycles
system.cpu.dcache.SwapReq_mshr_miss_rate::.cpu.data     0.090909                       # mshr miss rate for SwapReq accesses
system.cpu.dcache.SwapReq_mshr_miss_rate::total     0.090909                       # mshr miss rate for SwapReq accesses
system.cpu.dcache.SwapReq_avg_mshr_miss_latency::.cpu.data        31000                       # average SwapReq mshr miss latency
system.cpu.dcache.SwapReq_avg_mshr_miss_latency::total        31000                       # average SwapReq mshr miss latency
system.cpu.dcache.ghosttags.tagsinuse    -2413133.924091                       # Cycle average of tags in use
system.cpu.dcache.ghosttags.total_refs              0                       # Total number of references to valid blocks.
system.cpu.dcache.ghosttags.sampled_refs            0                       # Sample count of references to valid blocks.
system.cpu.dcache.ghosttags.avg_refs              nan                       # Average number of references to valid blocks.
system.cpu.dcache.ghosttags.warmup_cycle       887500                       # Cycle when the warmup percentage was hit.
system.cpu.dcache.ghosttags.occ_blocks::.cpu.data 1157916.819304                       # Average occupied blocks per requestor
system.cpu.dcache.ghosttags.occ_percent::.cpu.data 36184.900603                       # Average percentage of cache occupancy
system.cpu.dcache.ghosttags.occ_percent::total 36184.900603                       # Average percentage of cache occupancy
system.cpu.dcache.ghosttags.tag_accesses     25687727                       # Number of tag accesses
system.cpu.dcache.ghosttags.data_accesses     25687727                       # Number of data accesses
system.cpu.dcache.ghosttags.power_state.pwrStateResidencyTicks::UNDEFINED 241120518500                       # Cumulative time (in ticks) in various power states
system.cpu.dcache.power_state.pwrStateResidencyTicks::UNDEFINED 241120518500                       # Cumulative time (in ticks) in various power states
system.cpu.dcache.tags.tagsinuse         -1149704.535671                       # Cycle average of tags in use
system.cpu.dcache.tags.total_refs           360699497                       # Total number of references to valid blocks.
system.cpu.dcache.tags.sampled_refs           6525658                       # Sample count of references to valid blocks.
system.cpu.dcache.tags.avg_refs             55.274042                       # Average number of references to valid blocks.
system.cpu.dcache.tags.warmup_cycle            181500                       # Cycle when the warmup percentage was hit.
system.cpu.dcache.tags.occ_blocks::.cpu.data -1149704.535671                       # Average occupied blocks per requestor
system.cpu.dcache.tags.occ_percent::.cpu.data -1122.758336                       # Average percentage of cache occupancy
system.cpu.dcache.tags.occ_percent::total -1122.758336                       # Average percentage of cache occupancy
system.cpu.dcache.tags.occ_task_id_blocks::1024         1024                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::0           96                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::1            1                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::2           42                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::3          881                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::4            4                       # Occupied blocks per task id
system.cpu.dcache.tags.occ_task_id_percent::1024            1                       # Percentage of cache occupancy per task id
system.cpu.dcache.tags.tag_accesses         734481440                       # Number of tag accesses
system.cpu.dcache.tags.data_accesses        734481440                       # Number of data accesses
system.cpu.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 241120518500                       # Cumulative time (in ticks) in various power states
system.cpu.decode.idleCycles                110060652                       # Number of cycles decode is idle
system.cpu.decode.blockedCycles             126976798                       # Number of cycles decode is blocked
system.cpu.decode.runCycles                 231606915                       # Number of cycles decode is running
system.cpu.decode.unblockCycles              11274676                       # Number of cycles decode is unblocking
system.cpu.decode.squashCycles                2200415                       # Number of cycles decode is squashing
system.cpu.decode.branchResolved             98768503                       # Number of times decode resolved a  branch
system.cpu.decode.branchMispred                   479                       # Number of times decode detected a branch misprediction
system.cpu.decode.decodedInsts             1245375303                       # Number of instructions handled by decode
system.cpu.decode.squashedInsts                  1911                       # Number of squashed instructions handled by decode
system.cpu.dtb.instHits                             0                       # ITB inst hits
system.cpu.dtb.instMisses                           0                       # ITB inst misses
system.cpu.dtb.readHits                             0                       # DTB read hits
system.cpu.dtb.readMisses                           0                       # DTB read misses
system.cpu.dtb.writeHits                            0                       # DTB write hits
system.cpu.dtb.writeMisses                          0                       # DTB write misses
system.cpu.dtb.inserts                              0                       # Number of times an entry is inserted into the TLB
system.cpu.dtb.flushTlb                             2                       # Number of times complete TLB was flushed
system.cpu.dtb.flushTlbMva                          0                       # Number of times TLB was flushed by MVA
system.cpu.dtb.flushTlbMvaAsid                      0                       # Number of times TLB was flushed by MVA & ASID
system.cpu.dtb.flushTlbAsid                         0                       # Number of times TLB was flushed by ASID
system.cpu.dtb.flushedEntries                       0                       # Number of entries that have been flushed from TLB
system.cpu.dtb.alignFaults                          0                       # Number of TLB faults due to alignment restrictions
system.cpu.dtb.prefetchFaults                       0                       # Number of TLB faults due to prefetch
system.cpu.dtb.domainFaults                         0                       # Number of TLB faults due to domain restrictions
system.cpu.dtb.permsFaults                          0                       # Number of TLB faults due to permissions restrictions
system.cpu.dtb.ghostMinionLookupsNonzeroReqTs    308132860                       # Ghost Minion: lookups with non-zero request timestamp
system.cpu.dtb.ghostMinionStrictSkips               0                       # Ghost Minion: matching entries skipped due to strict timestamp ordering
system.cpu.dtb.ghostMinionInsertsNonzeroEntryTs            0                       # Ghost Minion: TLB inserts with non-zero entry timestamp (speculative fill tag)
system.cpu.dtb.readAccesses                         0                       # DTB read accesses
system.cpu.dtb.writeAccesses                        0                       # DTB write accesses
system.cpu.dtb.instAccesses                         0                       # ITB inst accesses
system.cpu.dtb.hits                                 0                       # Total TLB (inst and data) hits
system.cpu.dtb.misses                               0                       # Total TLB (inst and data) misses
system.cpu.dtb.accesses                             0                       # Total TLB (inst and data) accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.instHits            0                       # ITB inst hits
system.cpu.dtb.stage2_mmu.stage2_tlb.instMisses            0                       # ITB inst misses
system.cpu.dtb.stage2_mmu.stage2_tlb.readHits            0                       # DTB read hits
system.cpu.dtb.stage2_mmu.stage2_tlb.readMisses            0                       # DTB read misses
system.cpu.dtb.stage2_mmu.stage2_tlb.writeHits            0                       # DTB write hits
system.cpu.dtb.stage2_mmu.stage2_tlb.writeMisses            0                       # DTB write misses
system.cpu.dtb.stage2_mmu.stage2_tlb.inserts            0                       # Number of times an entry is inserted into the TLB
system.cpu.dtb.stage2_mmu.stage2_tlb.flushTlb            0                       # Number of times complete TLB was flushed
system.cpu.dtb.stage2_mmu.stage2_tlb.flushTlbMva            0                       # Number of times TLB was flushed by MVA
system.cpu.dtb.stage2_mmu.stage2_tlb.flushTlbMvaAsid            0                       # Number of times TLB was flushed by MVA & ASID
system.cpu.dtb.stage2_mmu.stage2_tlb.flushTlbAsid            0                       # Number of times TLB was flushed by ASID
system.cpu.dtb.stage2_mmu.stage2_tlb.flushedEntries            0                       # Number of entries that have been flushed from TLB
system.cpu.dtb.stage2_mmu.stage2_tlb.alignFaults            0                       # Number of TLB faults due to alignment restrictions
system.cpu.dtb.stage2_mmu.stage2_tlb.prefetchFaults            0                       # Number of TLB faults due to prefetch
system.cpu.dtb.stage2_mmu.stage2_tlb.domainFaults            0                       # Number of TLB faults due to domain restrictions
system.cpu.dtb.stage2_mmu.stage2_tlb.permsFaults            0                       # Number of TLB faults due to permissions restrictions
system.cpu.dtb.stage2_mmu.stage2_tlb.ghostMinionLookupsNonzeroReqTs            0                       # Ghost Minion: lookups with non-zero request timestamp
system.cpu.dtb.stage2_mmu.stage2_tlb.ghostMinionStrictSkips            0                       # Ghost Minion: matching entries skipped due to strict timestamp ordering
system.cpu.dtb.stage2_mmu.stage2_tlb.ghostMinionInsertsNonzeroEntryTs            0                       # Ghost Minion: TLB inserts with non-zero entry timestamp (speculative fill tag)
system.cpu.dtb.stage2_mmu.stage2_tlb.readAccesses            0                       # DTB read accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.writeAccesses            0                       # DTB write accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.instAccesses            0                       # ITB inst accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.hits            0                       # Total TLB (inst and data) hits
system.cpu.dtb.stage2_mmu.stage2_tlb.misses            0                       # Total TLB (inst and data) misses
system.cpu.dtb.stage2_mmu.stage2_tlb.accesses            0                       # Total TLB (inst and data) accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.walks            0                       # Table walker walks requested
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 241120518500                       # Cumulative time (in ticks) in various power states
system.cpu.dtb.walker.walks                         0                       # Table walker walks requested
system.cpu.dtb.walker.requestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 241120518500                       # Cumulative time (in ticks) in various power states
system.cpu.fetch.icacheStallCycles          132014827                       # Number of cycles fetch is stalled on an Icache miss
system.cpu.fetch.insts                     1146919743                       # Number of instructions fetch has processed
system.cpu.fetch.branches                   171358162                       # Number of branches that fetch encountered
system.cpu.fetch.predictedBranches          107508861                       # Number of branches that fetch has predicted taken
system.cpu.fetch.cycles                     347903679                       # Number of cycles fetch has run and was not squashing or blocked
system.cpu.fetch.squashCycles                 4401780                       # Number of cycles fetch has spent squashing
system.cpu.fetch.miscStallCycles                    9                       # Number of cycles fetch has spent waiting on interrupts,or bad addresses, or out of MSHRs
system.cpu.fetch.pendingTrapStallCycles            51                       # Number of stall cycles due to pending traps
system.cpu.fetch.cacheLines                 130537774                       # Number of cache lines fetched
system.cpu.fetch.icacheSquashes                431689                       # Number of outstanding Icache misses that were squashed
system.cpu.fetch.nisnDist::samples          482119456                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::mean              2.606557                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::stdev             3.147931                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::0                217936950     45.20%     45.20% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::1                 10870562      2.25%     47.46% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::2                106238167     22.04%     69.49% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::3                  8255404      1.71%     71.21% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::4                  4309854      0.89%     72.10% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::5                 17710738      3.67%     75.77% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::6                 15240135      3.16%     78.94% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::7                  1136440      0.24%     79.17% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::8                100421206     20.83%    100.00% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::total            482119456                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.branchRate                  0.355337                       # Number of branch fetches per cycle
system.cpu.fetch.rate                        2.378312                       # Number of inst fetches per cycle
system.cpu.icache.demand_hits::.cpu.inst    130535924                       # number of demand (read+write) hits
system.cpu.icache.demand_hits::total        130535924                       # number of demand (read+write) hits
system.cpu.icache.overall_hits::.cpu.inst    130535924                       # number of overall hits
system.cpu.icache.overall_hits::total       130535924                       # number of overall hits
system.cpu.icache.demand_misses::.cpu.inst         1850                       # number of demand (read+write) misses
system.cpu.icache.demand_misses::total           1850                       # number of demand (read+write) misses
system.cpu.icache.overall_misses::.cpu.inst         1850                       # number of overall misses
system.cpu.icache.overall_misses::total          1850                       # number of overall misses
system.cpu.icache.demand_miss_latency::.cpu.inst    141797500                       # number of demand (read+write) miss cycles
system.cpu.icache.demand_miss_latency::total    141797500                       # number of demand (read+write) miss cycles
system.cpu.icache.overall_miss_latency::.cpu.inst    141797500                       # number of overall miss cycles
system.cpu.icache.overall_miss_latency::total    141797500                       # number of overall miss cycles
system.cpu.icache.demand_accesses::.cpu.inst    130537774                       # number of demand (read+write) accesses
system.cpu.icache.demand_accesses::total    130537774                       # number of demand (read+write) accesses
system.cpu.icache.overall_accesses::.cpu.inst    130537774                       # number of overall (read+write) accesses
system.cpu.icache.overall_accesses::total    130537774                       # number of overall (read+write) accesses
system.cpu.icache.demand_miss_rate::.cpu.inst     0.000014                       # miss rate for demand accesses
system.cpu.icache.demand_miss_rate::total     0.000014                       # miss rate for demand accesses
system.cpu.icache.overall_miss_rate::.cpu.inst     0.000014                       # miss rate for overall accesses
system.cpu.icache.overall_miss_rate::total     0.000014                       # miss rate for overall accesses
system.cpu.icache.demand_avg_miss_latency::.cpu.inst 76647.297297                       # average overall miss latency
system.cpu.icache.demand_avg_miss_latency::total 76647.297297                       # average overall miss latency
system.cpu.icache.overall_avg_miss_latency::.cpu.inst 76647.297297                       # average overall miss latency
system.cpu.icache.overall_avg_miss_latency::total 76647.297297                       # average overall miss latency
system.cpu.icache.blocked_cycles::no_mshrs          979                       # number of cycles access was blocked
system.cpu.icache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu.icache.blocked::no_mshrs                11                       # number of cycles access was blocked
system.cpu.icache.blocked::no_targets               0                       # number of cycles access was blocked
system.cpu.icache.avg_blocked_cycles::no_mshrs           89                       # average number of cycles each access was blocked
system.cpu.icache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu.icache.ghost_timestamp_misses           26                       # number of times timestamp policy causes a block to be inaccessible
system.cpu.icache.ghost_commits                   737                       # number of cache lines moved from ghost to main
system.cpu.icache.same_leapfrogs                   25                       # number of times leapfrogging occurs with a shared MSHR request
system.cpu.icache.writebacks::.writebacks         1022                       # number of writebacks
system.cpu.icache.writebacks::total              1022                       # number of writebacks
system.cpu.icache.demand_mshr_hits::.cpu.inst          286                       # number of demand (read+write) MSHR hits
system.cpu.icache.demand_mshr_hits::total          286                       # number of demand (read+write) MSHR hits
system.cpu.icache.overall_mshr_hits::.cpu.inst          286                       # number of overall MSHR hits
system.cpu.icache.overall_mshr_hits::total          286                       # number of overall MSHR hits
system.cpu.icache.demand_mshr_misses::.cpu.inst         1564                       # number of demand (read+write) MSHR misses
system.cpu.icache.demand_mshr_misses::total         1564                       # number of demand (read+write) MSHR misses
system.cpu.icache.overall_mshr_misses::.cpu.inst         1564                       # number of overall MSHR misses
system.cpu.icache.overall_mshr_misses::total         1564                       # number of overall MSHR misses
system.cpu.icache.demand_mshr_miss_latency::.cpu.inst    122112500                       # number of demand (read+write) MSHR miss cycles
system.cpu.icache.demand_mshr_miss_latency::total    122112500                       # number of demand (read+write) MSHR miss cycles
system.cpu.icache.overall_mshr_miss_latency::.cpu.inst    122112500                       # number of overall MSHR miss cycles
system.cpu.icache.overall_mshr_miss_latency::total    122112500                       # number of overall MSHR miss cycles
system.cpu.icache.demand_mshr_miss_rate::.cpu.inst     0.000012                       # mshr miss rate for demand accesses
system.cpu.icache.demand_mshr_miss_rate::total     0.000012                       # mshr miss rate for demand accesses
system.cpu.icache.overall_mshr_miss_rate::.cpu.inst     0.000012                       # mshr miss rate for overall accesses
system.cpu.icache.overall_mshr_miss_rate::total     0.000012                       # mshr miss rate for overall accesses
system.cpu.icache.demand_avg_mshr_miss_latency::.cpu.inst 78077.046036                       # average overall mshr miss latency
system.cpu.icache.demand_avg_mshr_miss_latency::total 78077.046036                       # average overall mshr miss latency
system.cpu.icache.overall_avg_mshr_miss_latency::.cpu.inst 78077.046036                       # average overall mshr miss latency
system.cpu.icache.overall_avg_mshr_miss_latency::total 78077.046036                       # average overall mshr miss latency
system.cpu.icache.replacements                    284                       # number of replacements
system.cpu.icache.ReadReq_hits::.cpu.inst    130535924                       # number of ReadReq hits
system.cpu.icache.ReadReq_hits::total       130535924                       # number of ReadReq hits
system.cpu.icache.ReadReq_misses::.cpu.inst         1850                       # number of ReadReq misses
system.cpu.icache.ReadReq_misses::total          1850                       # number of ReadReq misses
system.cpu.icache.ReadReq_miss_latency::.cpu.inst    141797500                       # number of ReadReq miss cycles
system.cpu.icache.ReadReq_miss_latency::total    141797500                       # number of ReadReq miss cycles
system.cpu.icache.ReadReq_accesses::.cpu.inst    130537774                       # number of ReadReq accesses(hits+misses)
system.cpu.icache.ReadReq_accesses::total    130537774                       # number of ReadReq accesses(hits+misses)
system.cpu.icache.ReadReq_miss_rate::.cpu.inst     0.000014                       # miss rate for ReadReq accesses
system.cpu.icache.ReadReq_miss_rate::total     0.000014                       # miss rate for ReadReq accesses
