
---------- Begin Simulation Statistics ----------
final_tick                               355437178500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 363409                       # Simulator instruction rate (inst/s)
host_mem_usage                                7209296                       # Number of bytes of host memory used
host_op_rate                                   392034                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                  2751.72                       # Real time elapsed on the host
host_tick_rate                              129169102                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                  1000000006                       # Number of instructions simulated
sim_ops                                    1078767395                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.355437                       # Number of seconds simulated
sim_ticks                                355437178500                       # Number of ticks simulated
system.cpu.cc_regfile_reads                 436579748                       # number of cc regfile reads
system.cpu.cc_regfile_writes                425000767                       # number of cc regfile writes
system.cpu.committedInsts                  1000000006                       # Number of Instructions Simulated
system.cpu.committedOps                    1078767395                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.710874                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.710874                       # CPI: Total CPI of All Threads
system.cpu.dcache.MSHRs.leapFrogMisses            969                       # number of false blocks from MSHR
system.cpu.icache.MSHRs.leapFrogMisses            241                       # number of false blocks from MSHR
system.cpu.idleCycles                        14884703                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              3662773                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                261077720                       # Number of branches executed
system.cpu.iew.exec_nop                       1175044                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.574404                       # Inst execution rate
system.cpu.iew.exec_refs                    333912804                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   93217572                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                33540742                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts             260281546                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts            1140211                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts            895130                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             95418808                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts          1213646325                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts             240695232                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           3191945                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts            1119203809                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                 857105                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                174866                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                3233701                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles               1254077                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents           8225                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect      2068767                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect        1594006                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                1251544738                       # num instructions consuming a value
system.cpu.iew.wb_count                    1111865164                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.491602                       # average fanout of values written-back
system.cpu.iew.wb_producers                 615261354                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.564081                       # insts written-back per cycle
system.cpu.iew.wb_sent                     1112642549                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads               1468624746                       # number of integer regfile reads
system.cpu.int_regfile_writes               787499206                       # number of integer regfile writes
system.cpu.ipc                               1.406718                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.406718                       # IPC: Total IPC of All Threads
system.cpu.dcache.WriteLineReq_mshr_miss_latency::total   1410407820                       # number of WriteLineReq MSHR miss cycles
system.cpu.dcache.WriteLineReq_mshr_miss_rate::.cpu.data     0.017869                       # mshr miss rate for WriteLineReq accesses
system.cpu.dcache.WriteLineReq_mshr_miss_rate::total     0.017869                       # mshr miss rate for WriteLineReq accesses
system.cpu.dcache.WriteLineReq_avg_mshr_miss_latency::.cpu.data 24686.395253                       # average WriteLineReq mshr miss latency
system.cpu.dcache.WriteLineReq_avg_mshr_miss_latency::total 24686.395253                       # average WriteLineReq mshr miss latency
system.cpu.dcache.LoadLockedReq_hits::.cpu.data           18                       # number of LoadLockedReq hits
system.cpu.dcache.LoadLockedReq_hits::total           18                       # number of LoadLockedReq hits
system.cpu.dcache.LoadLockedReq_misses::.cpu.data            1                       # number of LoadLockedReq misses
system.cpu.dcache.LoadLockedReq_misses::total            1                       # number of LoadLockedReq misses
system.cpu.dcache.LoadLockedReq_miss_latency::.cpu.data       104500                       # number of LoadLockedReq miss cycles
system.cpu.dcache.LoadLockedReq_miss_latency::total       104500                       # number of LoadLockedReq miss cycles
system.cpu.dcache.LoadLockedReq_accesses::.cpu.data           19                       # number of LoadLockedReq accesses(hits+misses)
system.cpu.dcache.LoadLockedReq_accesses::total           19                       # number of LoadLockedReq accesses(hits+misses)
system.cpu.dcache.LoadLockedReq_miss_rate::.cpu.data     0.052632                       # miss rate for LoadLockedReq accesses
system.cpu.dcache.LoadLockedReq_miss_rate::total     0.052632                       # miss rate for LoadLockedReq accesses
system.cpu.dcache.LoadLockedReq_avg_miss_latency::.cpu.data       104500                       # average LoadLockedReq miss latency
system.cpu.dcache.LoadLockedReq_avg_miss_latency::total       104500                       # average LoadLockedReq miss latency
system.cpu.dcache.LoadLockedReq_mshr_misses::.cpu.data            1                       # number of LoadLockedReq MSHR misses
system.cpu.dcache.LoadLockedReq_mshr_misses::total            1                       # number of LoadLockedReq MSHR misses
system.cpu.dcache.LoadLockedReq_mshr_miss_latency::.cpu.data       103500                       # number of LoadLockedReq MSHR miss cycles
system.cpu.dcache.LoadLockedReq_mshr_miss_latency::total       103500                       # number of LoadLockedReq MSHR miss cycles
system.cpu.dcache.LoadLockedReq_mshr_miss_rate::.cpu.data     0.052632                       # mshr miss rate for LoadLockedReq accesses
system.cpu.dcache.LoadLockedReq_mshr_miss_rate::total     0.052632                       # mshr miss rate for LoadLockedReq accesses
system.cpu.dcache.LoadLockedReq_avg_mshr_miss_latency::.cpu.data       103500                       # average LoadLockedReq mshr miss latency
system.cpu.dcache.LoadLockedReq_avg_mshr_miss_latency::total       103500                       # average LoadLockedReq mshr miss latency
system.cpu.dcache.StoreCondReq_hits::.cpu.data            4                       # number of StoreCondReq hits
system.cpu.dcache.StoreCondReq_hits::total            4                       # number of StoreCondReq hits
system.cpu.dcache.StoreCondReq_misses::.cpu.data            1                       # number of StoreCondReq misses
system.cpu.dcache.StoreCondReq_misses::total            1                       # number of StoreCondReq misses
system.cpu.dcache.StoreCondReq_miss_latency::.cpu.data        31000                       # number of StoreCondReq miss cycles
system.cpu.dcache.StoreCondReq_miss_latency::total        31000                       # number of StoreCondReq miss cycles
system.cpu.dcache.StoreCondReq_accesses::.cpu.data            5                       # number of StoreCondReq accesses(hits+misses)
system.cpu.dcache.StoreCondReq_accesses::total            5                       # number of StoreCondReq accesses(hits+misses)
system.cpu.dcache.StoreCondReq_miss_rate::.cpu.data     0.200000                       # miss rate for StoreCondReq accesses
system.cpu.dcache.StoreCondReq_miss_rate::total     0.200000                       # miss rate for StoreCondReq accesses
system.cpu.dcache.StoreCondReq_avg_miss_latency::.cpu.data        31000                       # average StoreCondReq miss latency
system.cpu.dcache.StoreCondReq_avg_miss_latency::total        31000                       # average StoreCondReq miss latency
system.cpu.dcache.StoreCondReq_mshr_misses::.cpu.data            1                       # number of StoreCondReq MSHR misses
system.cpu.dcache.StoreCondReq_mshr_misses::total            1                       # number of StoreCondReq MSHR misses
system.cpu.dcache.StoreCondReq_mshr_miss_latency::.cpu.data        30000                       # number of StoreCondReq MSHR miss cycles
system.cpu.dcache.StoreCondReq_mshr_miss_latency::total        30000                       # number of StoreCondReq MSHR miss cycles
system.cpu.dcache.StoreCondReq_mshr_miss_rate::.cpu.data     0.200000                       # mshr miss rate for StoreCondReq accesses
system.cpu.dcache.StoreCondReq_mshr_miss_rate::total     0.200000                       # mshr miss rate for StoreCondReq accesses
system.cpu.dcache.StoreCondReq_avg_mshr_miss_latency::.cpu.data        30000                       # average StoreCondReq mshr miss latency
system.cpu.dcache.StoreCondReq_avg_mshr_miss_latency::total        30000                       # average StoreCondReq mshr miss latency
system.cpu.dcache.SwapReq_hits::.cpu.data       517515                       # number of SwapReq hits
system.cpu.dcache.SwapReq_hits::total          517515                       # number of SwapReq hits
system.cpu.dcache.SwapReq_misses::.cpu.data           28                       # number of SwapReq misses
system.cpu.dcache.SwapReq_misses::total            28                       # number of SwapReq misses
system.cpu.dcache.SwapReq_miss_latency::.cpu.data       364000                       # number of SwapReq miss cycles
system.cpu.dcache.SwapReq_miss_latency::total       364000                       # number of SwapReq miss cycles
system.cpu.dcache.SwapReq_accesses::.cpu.data       517543                       # number of SwapReq accesses(hits+misses)
system.cpu.dcache.SwapReq_accesses::total       517543                       # number of SwapReq accesses(hits+misses)
system.cpu.dcache.SwapReq_miss_rate::.cpu.data     0.000054                       # miss rate for SwapReq accesses
system.cpu.dcache.SwapReq_miss_rate::total     0.000054                       # miss rate for SwapReq accesses
system.cpu.dcache.SwapReq_avg_miss_latency::.cpu.data        13000                       # average SwapReq miss latency
system.cpu.dcache.SwapReq_avg_miss_latency::total        13000                       # average SwapReq miss latency
system.cpu.dcache.SwapReq_mshr_misses::.cpu.data           28                       # number of SwapReq MSHR misses
system.cpu.dcache.SwapReq_mshr_misses::total           28                       # number of SwapReq MSHR misses
system.cpu.dcache.SwapReq_mshr_miss_latency::.cpu.data       336000                       # number of SwapReq MSHR miss cycles
system.cpu.dcache.SwapReq_mshr_miss_latency::total       336000                       # number of SwapReq MSHR miss cycles
system.cpu.dcache.SwapReq_mshr_miss_rate::.cpu.data     0.000054                       # mshr miss rate for SwapReq accesses
system.cpu.dcache.SwapReq_mshr_miss_rate::total     0.000054                       # mshr miss rate for SwapReq accesses
system.cpu.dcache.SwapReq_avg_mshr_miss_latency::.cpu.data        12000                       # average SwapReq mshr miss latency
system.cpu.dcache.SwapReq_avg_mshr_miss_latency::total        12000                       # average SwapReq mshr miss latency
system.cpu.dcache.ghosttags.tagsinuse    -479109.006599                       # Cycle average of tags in use
system.cpu.dcache.ghosttags.total_refs              2                       # Total number of references to valid blocks.
system.cpu.dcache.ghosttags.sampled_refs            2                       # Sample count of references to valid blocks.
system.cpu.dcache.ghosttags.avg_refs                1                       # Average number of references to valid blocks.
system.cpu.dcache.ghosttags.warmup_cycle       765500                       # Cycle when the warmup percentage was hit.
system.cpu.dcache.ghosttags.occ_blocks::.cpu.data 773497.625797                       # Average occupied blocks per requestor
system.cpu.dcache.ghosttags.occ_percent::.cpu.data 24171.800806                       # Average percentage of cache occupancy
system.cpu.dcache.ghosttags.occ_percent::total 24171.800806                       # Average percentage of cache occupancy
system.cpu.dcache.ghosttags.occ_task_id_blocks::1024            2                       # Occupied blocks per task id
system.cpu.dcache.ghosttags.age_task_id_blocks_1024::0            2                       # Occupied blocks per task id
system.cpu.dcache.ghosttags.occ_task_id_percent::1024     0.062500                       # Percentage of cache occupancy per task id
system.cpu.dcache.ghosttags.tag_accesses     13714286                       # Number of tag accesses
system.cpu.dcache.ghosttags.data_accesses     13714286                       # Number of data accesses
system.cpu.dcache.ghosttags.power_state.pwrStateResidencyTicks::UNDEFINED 355437178500                       # Cumulative time (in ticks) in various power states
system.cpu.dcache.power_state.pwrStateResidencyTicks::UNDEFINED 355437178500                       # Cumulative time (in ticks) in various power states
system.cpu.dcache.tags.tagsinuse         -731992.890340                       # Cycle average of tags in use
system.cpu.dcache.tags.total_refs           322356281                       # Total number of references to valid blocks.
system.cpu.dcache.tags.sampled_refs           3734304                       # Sample count of references to valid blocks.
system.cpu.dcache.tags.avg_refs             86.322988                       # Average number of references to valid blocks.
system.cpu.dcache.tags.warmup_cycle            181500                       # Cycle when the warmup percentage was hit.
system.cpu.dcache.tags.occ_blocks::.cpu.data -731992.890340                       # Average occupied blocks per requestor
system.cpu.dcache.tags.occ_percent::.cpu.data  -714.836807                       # Average percentage of cache occupancy
system.cpu.dcache.tags.occ_percent::total  -714.836807                       # Average percentage of cache occupancy
system.cpu.dcache.tags.occ_task_id_blocks::1024         1024                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::0           52                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::1          138                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::2          765                       # Occupied blocks per task id
system.cpu.dcache.tags.age_task_id_blocks_1024::3           69                       # Occupied blocks per task id
system.cpu.dcache.tags.occ_task_id_percent::1024            1                       # Percentage of cache occupancy per task id
system.cpu.dcache.tags.tag_accesses         647795297                       # Number of tag accesses
system.cpu.dcache.tags.data_accesses        647795297                       # Number of data accesses
system.cpu.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 355437178500                       # Cumulative time (in ticks) in various power states
system.cpu.decode.idleCycles                187457752                       # Number of cycles decode is idle
system.cpu.decode.blockedCycles             291630121                       # Number of cycles decode is blocked
system.cpu.decode.runCycles                 157374660                       # Number of cycles decode is running
system.cpu.decode.unblockCycles              56293454                       # Number of cycles decode is unblocking
system.cpu.decode.squashCycles                3233701                       # Number of cycles decode is squashing
system.cpu.decode.branchResolved            149935168                       # Number of times decode resolved a  branch
system.cpu.decode.branchMispred                464563                       # Number of times decode detected a branch misprediction
system.cpu.decode.decodedInsts             1241613657                       # Number of instructions handled by decode
system.cpu.decode.squashedInsts               1440646                       # Number of squashed instructions handled by decode
system.cpu.dtb.instHits                             0                       # ITB inst hits
system.cpu.dtb.instMisses                           0                       # ITB inst misses
system.cpu.dtb.readHits                             0                       # DTB read hits
system.cpu.dtb.readMisses                           0                       # DTB read misses
system.cpu.dtb.writeHits                            0                       # DTB write hits
system.cpu.dtb.writeMisses                          0                       # DTB write misses
system.cpu.dtb.inserts                              0                       # Number of times an entry is inserted into the TLB
system.cpu.dtb.flushTlb                             2                       # Number of times complete TLB was flushed
system.cpu.dtb.flushTlbMva                          0                       # Number of times TLB was flushed by MVA
system.cpu.dtb.flushTlbMvaAsid                      0                       # Number of times TLB was flushed by MVA & ASID
system.cpu.dtb.flushTlbAsid                         0                       # Number of times TLB was flushed by ASID
system.cpu.dtb.flushedEntries                       0                       # Number of entries that have been flushed from TLB
system.cpu.dtb.alignFaults                          0                       # Number of TLB faults due to alignment restrictions
system.cpu.dtb.prefetchFaults                       0                       # Number of TLB faults due to prefetch
system.cpu.dtb.domainFaults                         0                       # Number of TLB faults due to domain restrictions
system.cpu.dtb.permsFaults                          0                       # Number of TLB faults due to permissions restrictions
system.cpu.dtb.ghostMinionLookupsNonzeroReqTs    240618264                       # Ghost Minion: lookups with non-zero request timestamp
system.cpu.dtb.ghostMinionStrictSkips               0                       # Ghost Minion: matching entries skipped due to strict timestamp ordering
system.cpu.dtb.ghostMinionInsertsNonzeroEntryTs            0                       # Ghost Minion: TLB inserts with non-zero entry timestamp (speculative fill tag)
system.cpu.dtb.readAccesses                         0                       # DTB read accesses
system.cpu.dtb.writeAccesses                        0                       # DTB write accesses
system.cpu.dtb.instAccesses                         0                       # ITB inst accesses
system.cpu.dtb.hits                                 0                       # Total TLB (inst and data) hits
system.cpu.dtb.misses                               0                       # Total TLB (inst and data) misses
system.cpu.dtb.accesses                             0                       # Total TLB (inst and data) accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.instHits            0                       # ITB inst hits
system.cpu.dtb.stage2_mmu.stage2_tlb.instMisses            0                       # ITB inst misses
system.cpu.dtb.stage2_mmu.stage2_tlb.readHits            0                       # DTB read hits
system.cpu.dtb.stage2_mmu.stage2_tlb.readMisses            0                       # DTB read misses
system.cpu.dtb.stage2_mmu.stage2_tlb.writeHits            0                       # DTB write hits
system.cpu.dtb.stage2_mmu.stage2_tlb.writeMisses            0                       # DTB write misses
system.cpu.dtb.stage2_mmu.stage2_tlb.inserts            0                       # Number of times an entry is inserted into the TLB
system.cpu.dtb.stage2_mmu.stage2_tlb.flushTlb            0                       # Number of times complete TLB was flushed
system.cpu.dtb.stage2_mmu.stage2_tlb.flushTlbMva            0                       # Number of times TLB was flushed by MVA
system.cpu.dtb.stage2_mmu.stage2_tlb.flushTlbMvaAsid            0                       # Number of times TLB was flushed by MVA & ASID
system.cpu.dtb.stage2_mmu.stage2_tlb.flushTlbAsid            0                       # Number of times TLB was flushed by ASID
system.cpu.dtb.stage2_mmu.stage2_tlb.flushedEntries            0                       # Number of entries that have been flushed from TLB
system.cpu.dtb.stage2_mmu.stage2_tlb.alignFaults            0                       # Number of TLB faults due to alignment restrictions
system.cpu.dtb.stage2_mmu.stage2_tlb.prefetchFaults            0                       # Number of TLB faults due to prefetch
system.cpu.dtb.stage2_mmu.stage2_tlb.domainFaults            0                       # Number of TLB faults due to domain restrictions
system.cpu.dtb.stage2_mmu.stage2_tlb.permsFaults            0                       # Number of TLB faults due to permissions restrictions
system.cpu.dtb.stage2_mmu.stage2_tlb.ghostMinionLookupsNonzeroReqTs            0                       # Ghost Minion: lookups with non-zero request timestamp
system.cpu.dtb.stage2_mmu.stage2_tlb.ghostMinionStrictSkips            0                       # Ghost Minion: matching entries skipped due to strict timestamp ordering
system.cpu.dtb.stage2_mmu.stage2_tlb.ghostMinionInsertsNonzeroEntryTs            0                       # Ghost Minion: TLB inserts with non-zero entry timestamp (speculative fill tag)
system.cpu.dtb.stage2_mmu.stage2_tlb.readAccesses            0                       # DTB read accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.writeAccesses            0                       # DTB write accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.instAccesses            0                       # ITB inst accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.hits            0                       # Total TLB (inst and data) hits
system.cpu.dtb.stage2_mmu.stage2_tlb.misses            0                       # Total TLB (inst and data) misses
system.cpu.dtb.stage2_mmu.stage2_tlb.accesses            0                       # Total TLB (inst and data) accesses
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.walks            0                       # Table walker walks requested
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.stage2_mmu.stage2_tlb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 355437178500                       # Cumulative time (in ticks) in various power states
system.cpu.dtb.walker.walks                         0                       # Table walker walks requested
system.cpu.dtb.walker.requestOrigin_Requested::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Requested::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Requested::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Completed::Data            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Completed::Inst            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin_Completed::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.requestOrigin::total            0                       # Table walker requests started/completed, data/inst
system.cpu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 355437178500                       # Cumulative time (in ticks) in various power states
system.cpu.fetch.icacheStallCycles          195561298                       # Number of cycles fetch is stalled on an Icache miss
system.cpu.fetch.insts                     1218212004                       # Number of instructions fetch has processed
system.cpu.fetch.branches                   315463948                       # Number of branches that fetch encountered
system.cpu.fetch.predictedBranches          170038818                       # Number of branches that fetch has predicted taken
system.cpu.fetch.cycles                     496729920                       # Number of cycles fetch has run and was not squashing or blocked
system.cpu.fetch.squashCycles                 7396268                       # Number of cycles fetch has spent squashing
system.cpu.fetch.miscStallCycles                   87                       # Number of cycles fetch has spent waiting on interrupts,or bad addresses, or out of MSHRs
system.cpu.fetch.pendingTrapStallCycles           100                       # Number of stall cycles due to pending traps
system.cpu.fetch.icacheWaitRetryStallCycles          149                       # Number of stall cycles due to full MSHR
system.cpu.fetch.cacheLines                 102423362                       # Number of cache lines fetched
system.cpu.fetch.icacheSquashes               1140713                       # Number of outstanding Icache misses that were squashed
system.cpu.fetch.nisnDist::samples          695989688                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::mean              1.871532                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::stdev             2.815831                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::0                427846509     61.47%     61.47% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::1                 36845418      5.29%     66.77% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::2                 26738406      3.84%     70.61% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::3                 27184223      3.91%     74.51% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::4                 32366929      4.65%     79.17% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::5                 18179312      2.61%     81.78% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::6                 21462411      3.08%     84.86% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::7                 61378647      8.82%     93.68% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::8                 43987833      6.32%    100.00% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.nisnDist::total            695989688                       # Number of instructions fetched each cycle (Total)
system.cpu.fetch.branchRate                  0.443769                       # Number of branch fetches per cycle
system.cpu.fetch.rate                        1.713681                       # Number of inst fetches per cycle
system.cpu.icache.demand_hits::.cpu.inst     97810532                       # number of demand (read+write) hits
system.cpu.icache.demand_hits::total         97810532                       # number of demand (read+write) hits
system.cpu.icache.overall_hits::.cpu.inst     97810532                       # number of overall hits
system.cpu.icache.overall_hits::total        97810532                       # number of overall hits
system.cpu.icache.demand_misses::.cpu.inst      4612829                       # number of demand (read+write) misses
system.cpu.icache.demand_misses::total        4612829                       # number of demand (read+write) misses
system.cpu.icache.overall_misses::.cpu.inst      4612829                       # number of overall misses
system.cpu.icache.overall_misses::total       4612829                       # number of overall misses
system.cpu.icache.demand_miss_latency::.cpu.inst  76747538496                       # number of demand (read+write) miss cycles
system.cpu.icache.demand_miss_latency::total  76747538496                       # number of demand (read+write) miss cycles
system.cpu.icache.overall_miss_latency::.cpu.inst  76747538496                       # number of overall miss cycles
system.cpu.icache.overall_miss_latency::total  76747538496                       # number of overall miss cycles
system.cpu.icache.demand_accesses::.cpu.inst    102423361                       # number of demand (read+write) accesses
system.cpu.icache.demand_accesses::total    102423361                       # number of demand (read+write) accesses
system.cpu.icache.overall_accesses::.cpu.inst    102423361                       # number of overall (read+write) accesses
system.cpu.icache.overall_accesses::total    102423361                       # number of overall (read+write) accesses
system.cpu.icache.demand_miss_rate::.cpu.inst     0.045037                       # miss rate for demand accesses
system.cpu.icache.demand_miss_rate::total     0.045037                       # miss rate for demand accesses
system.cpu.icache.overall_miss_rate::.cpu.inst     0.045037                       # miss rate for overall accesses
system.cpu.icache.overall_miss_rate::total     0.045037                       # miss rate for overall accesses
system.cpu.icache.demand_avg_miss_latency::.cpu.inst 16637.845993                       # average overall miss latency
system.cpu.icache.demand_avg_miss_latency::total 16637.845993                       # average overall miss latency
system.cpu.icache.overall_avg_miss_latency::.cpu.inst 16637.845993                       # average overall miss latency
system.cpu.icache.overall_avg_miss_latency::total 16637.845993                       # average overall miss latency
system.cpu.icache.blocked_cycles::no_mshrs        20104                       # number of cycles access was blocked
system.cpu.icache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.cpu.icache.blocked::no_mshrs               927                       # number of cycles access was blocked
system.cpu.icache.blocked::no_targets               0                       # number of cycles access was blocked
system.cpu.icache.avg_blocked_cycles::no_mshrs    21.687163                       # average number of cycles each access was blocked
system.cpu.icache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.cpu.icache.ghost_timestamp_misses        59016                       # number of times timestamp policy causes a block to be inaccessible
system.cpu.icache.ghost_commits               3875510                       # number of cache lines moved from ghost to main
system.cpu.icache.same_leapfrogs                18532                       # number of times leapfrogging occurs with a shared MSHR request
system.cpu.icache.writebacks::.writebacks      7750517                       # number of writebacks
system.cpu.icache.writebacks::total           7750517                       # number of writebacks
system.cpu.icache.demand_mshr_hits::.cpu.inst       164147                       # number of demand (read+write) MSHR hits
system.cpu.icache.demand_mshr_hits::total       164147                       # number of demand (read+write) MSHR hits
system.cpu.icache.overall_mshr_hits::.cpu.inst       164147                       # number of overall MSHR hits
system.cpu.icache.overall_mshr_hits::total       164147                       # number of overall MSHR hits
system.cpu.icache.demand_mshr_misses::.cpu.inst      4448682                       # number of demand (read+write) MSHR misses
system.cpu.icache.demand_mshr_misses::total      4448682                       # number of demand (read+write) MSHR misses
system.cpu.icache.overall_mshr_misses::.cpu.inst      4448682                       # number of overall MSHR misses
system.cpu.icache.overall_mshr_misses::total      4448682                       # number of overall MSHR misses
system.cpu.icache.demand_mshr_miss_latency::.cpu.inst  70709923998                       # number of demand (read+write) MSHR miss cycles
system.cpu.icache.demand_mshr_miss_latency::total  70709923998                       # number of demand (read+write) MSHR miss cycles
system.cpu.icache.overall_mshr_miss_latency::.cpu.inst  70709923998                       # number of overall MSHR miss cycles
system.cpu.icache.overall_mshr_miss_latency::total  70709923998                       # number of overall MSHR miss cycles
system.cpu.icache.demand_mshr_miss_rate::.cpu.inst     0.043434                       # mshr miss rate for demand accesses
system.cpu.icache.demand_mshr_miss_rate::total     0.043434                       # mshr miss rate for demand accesses
system.cpu.icache.overall_mshr_miss_rate::.cpu.inst     0.043434                       # mshr miss rate for overall accesses
system.cpu.icache.overall_mshr_miss_rate::total     0.043434                       # mshr miss rate for overall accesses
system.cpu.icache.demand_avg_mshr_miss_latency::.cpu.inst 15894.578214                       # average overall mshr miss latency
system.cpu.icache.demand_avg_mshr_miss_latency::total 15894.578214                       # average overall mshr miss latency
system.cpu.icache.overall_avg_mshr_miss_latency::.cpu.inst 15894.578214                       # average overall mshr miss latency
system.cpu.icache.overall_avg_mshr_miss_latency::total 15894.578214                       # average overall mshr miss latency
system.cpu.icache.replacements                3875004                       # number of replacements
system.cpu.icache.ReadReq_hits::.cpu.inst     97810532                       # number of ReadReq hits
system.cpu.icache.ReadReq_hits::total        97810532                       # number of ReadReq hits
system.cpu.icache.ReadReq_misses::.cpu.inst      4612829                       # number of ReadReq misses
system.cpu.icache.ReadReq_misses::total       4612829                       # number of ReadReq misses
system.cpu.icache.ReadReq_miss_latency::.cpu.inst  76747538496                       # number of ReadReq miss cycles
